0.9953841684995752	0.910928274924081	0.21432167948488282	1.7488691700680363	0.4021424578993129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9994441591141476	1.002679394431365	0.20465154053844792	1.951709825774705	0.4158336520782128	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
0.958744301050114	0.9605058057461964	0.18950206188509974	1.790766544340436	0.3910913947584893	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
1.0056085169400526	0.9926012286271544	0.1995525428264818	1.7403561062058568	0.4030135067464608	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.986155797945034	1.14249527601279	0.2133969835750796	1.759010922464889	0.42323544369627464	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1.040572881029085	1.003788222520332	0.18463070549209057	1.7706739432690826	0.40763430111770316	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
1.02361965330264	1.1840663839931933	0.18996191286057415	1.7458160858987903	0.39464853300596625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9886638206181094	1.1179694250871046	0.20479958311960175	1.887824663062088	0.4498240939511528	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
1.0331471298088608	1.0635767662399034	0.1890640930902942	1.8172862166935255	0.37553937183825004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
1.0150566462711035	1.0050970022677905	0.1702879558426896	1.875443976578115	0.3966519216824631	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
