date,rets,rv,bv
2015-04-22,7.99207714025609e-6,2.5690322334772832e-5,1.7382222922635474e-5
2015-04-23,8.320806869945913e-6,2.1845321011863916e-5,1.4218182399727634e-5
2015-04-24,3.4459461929541993e-6,9.005203929162175e-6,9.679626309290393e-6
2015-04-27,1.276658013476058e-5,2.5117074088324204e-5,2.3539707901744655e-5
2015-04-28,2.157178118381452e-5,3.634063861967895e-5,4.247719672258795e-5
2015-04-29,2.3292325278136345e-5,3.5479216355334205e-5,4.235717915989171e-5
2015-04-30,3.247010148369978e-5,4.9374009937295655e-5,4.706616954785145e-5
2015-05-01,7.863005326457165e-6,4.69264709423505e-5,1.9697280474025994e-5
2015-05-04,4.200057142636301e-6,1.613987293793655e-5,1.3399264830123925e-5
2015-05-05,2.1504237322639215e-5,3.316088961722532e-5,3.49172235527079e-5
2015-05-06,4.9966320915547875e-5,6.32296718867439e-5,8.182275598929421e-5
2015-05-07,1.3315988038948508e-5,3.419706064814332e-5,3.292678351437608e-5
2015-05-08,2.529297312638659e-6,6.777283591039939e-5,1.2836552752456295e-5
2015-05-11,1.0996811339891872e-5,1.402387102618473e-5,1.6401881208154838e-5
2015-05-12,4.553754488952505e-5,6.515457936352526e-5,4.5761944892220854e-5
2015-05-13,1.3663239679403824e-5,3.818961917520071e-5,2.4777642105001575e-5
2015-05-14,2.537064581457202e-6,2.854217811759105e-5,1.0239146259726474e-5
2015-05-15,7.2663082048185336e-6,7.850658251972796e-6,1.1946344043922893e-5
2015-05-18,1.683160296430962e-6,4.542225584170567e-6,4.823795590968814e-6
2015-05-19,5.77334637908089e-6,1.0046794678780254e-5,1.0136736117671874e-5
2015-05-20,9.4871299575047e-6,2.466164027209382e-5,1.478439959903406e-5
2015-05-21,3.2878662645749155e-6,9.122531831950564e-6,7.835785274347439e-6
2015-05-22,6.56295693075307e-6,6.7918214304054585e-6,9.997855133014468e-6
2015-05-26,2.0917788108008937e-5,3.9132795776444066e-5,2.276685127352191e-5
2015-05-27,3.3759293477662294e-6,1.5655896787175923e-5,1.5356306745235197e-5
2015-05-28,1.2182060372844356e-5,2.345909888442352e-5,1.7682132549885152e-5
2015-05-29,1.776775459256322e-5,3.6879150460694255e-5,2.3919936490779898e-5
2015-06-01,1.8519725658868857e-5,3.637950067005829e-5,3.382679710262228e-5
2015-06-02,1.8534571591165315e-5,4.4798823368147304e-5,2.9314486548224908e-5
2015-06-03,6.631224297391545e-6,1.8357430896500763e-5,1.2971247686561165e-5
2015-06-04,2.8763539900862694e-5,4.119662035902525e-5,2.7392060180532278e-5
2015-06-05,1.697100926849014e-5,3.647118413883624e-5,2.940744368086897e-5
2015-06-08,9.772266038268293e-6,1.2161202822514562e-5,1.2991729485584186e-5
2015-06-09,1.1433968168658517e-5,1.918037369144089e-5,2.033319864746822e-5
2015-06-10,3.55966898989172e-6,4.373710106826763e-5,1.4676006623912847e-5
2015-06-11,7.027717810239098e-6,2.0319884647936157e-5,1.2308018745194566e-5
2015-06-12,1.9973377193811795e-5,3.842380201246653e-5,2.3129987027488233e-5
2015-06-15,7.166247702320474e-5,7.71425106697175e-5,3.118588836780594e-5
2015-06-16,6.837952686252787e-6,1.9996078300049363e-5,2.192028948854231e-5
2015-06-17,1.3178314262032368e-5,4.60990848319677e-5,2.91237816176331e-5
2015-06-18,5.767085139884638e-6,2.5920530241259346e-5,1.845393960877566e-5
2015-06-19,7.901382703449966e-6,1.4536138256140807e-5,8.7429218548518e-6
2015-06-22,6.1696105096665125e-6,2.9135819371140874e-5,2.3084476179882635e-5
2015-06-23,5.984824062071107e-6,8.094060618340472e-6,8.201219102283134e-6
2015-06-24,9.021855120857926e-6,1.2848311465603051e-5,1.0767664361596327e-5
2015-06-25,8.618168313258309e-6,1.4933857388456547e-5,1.7599063386114366e-5
2015-06-26,1.0941936676152676e-5,2.23791682991633e-5,2.37839539351838e-5
2015-06-29,6.400495107526956e-5,8.018623455510678e-5,3.855225947944269e-5
2015-06-30,2.5841180709834556e-5,7.901207411117178e-5,4.9034759767747656e-5
2015-07-01,1.6228611428071786e-5,6.935993757841336e-5,3.170909755627614e-5
2015-07-02,9.673009227436319e-6,2.19176829935067e-5,1.7858895458284837e-5
2015-07-06,6.630387514256735e-5,5.650553402837913e-5,4.9737295628860965e-5
2015-07-07,3.212054798950104e-5,7.437683660177144e-5,7.922255850967444e-5
2015-07-08,6.382938945044511e-5,8.509991326367339e-5,6.739973089910342e-5
2015-07-09,2.4429750298292398e-5,0.00015954513937708586,4.386040687102357e-5
2015-07-10,9.424854461253093e-6,0.00012942951479035831,2.0226952308580442e-5
2015-07-13,4.08584602641281e-6,4.713614086921287e-5,9.40397701746576e-6
2015-07-14,1.8136855928272328e-6,5.76765623657563e-6,5.281636285103348e-6
2015-07-15,7.233425282130455e-6,1.0750489112261234e-5,1.469336229812362e-5
2015-07-16,2.7346966478086497e-6,1.163396412293717e-5,1.0042669081780106e-5
2015-07-17,3.943851351181518e-6,6.440201070980216e-6,4.413044145438402e-6
2015-07-20,4.8496252069964964e-6,6.1278562666960635e-6,8.618517369437854e-6
2015-07-21,5.9583835021336805e-6,1.163336665781694e-5,9.68699303896867e-6
2015-07-22,1.3047537152081186e-5,1.905486739765177e-5,1.1164266800256445e-5
2015-07-23,1.071435264140714e-5,1.6014863728613896e-5,1.3021608785393663e-5
2015-07-24,1.3602495927525364e-5,2.10337053393941e-5,2.1777172632265903e-5
2015-07-27,4.150093870453355e-5,7.725123006345041e-5,4.4452688182669705e-5
2015-07-28,9.112988119994114e-6,3.1258382314028205e-5,2.743536283611258e-5
2015-07-29,7.454723030236613e-6,2.0473625454997502e-5,2.071831299269795e-5
2015-07-30,1.256266387775251e-5,2.7640199261863587e-5,2.1753060583195903e-5
2015-07-31,8.126789874959684e-6,1.5639468225503888e-5,1.2433308490597252e-5
2015-08-03,1.9405786303689272e-5,2.7276047283306056e-5,2.7091683049727516e-5
2015-08-04,1.2948827592553707e-5,2.5730181226621772e-5,2.0144782791656828e-5
2015-08-05,1.0313887481844534e-5,4.876602944448693e-5,2.4100702079706156e-5
2015-08-06,2.117027238959213e-5,3.7035407141156896e-5,2.8547195492995e-5
2015-08-07,1.9744536958021144e-5,3.344626242371219e-5,2.9483555509778567e-5
2015-08-10,2.644020619084203e-6,4.365731217558001e-5,1.0676981820919966e-5
2015-08-11,5.2567174537773516e-5,6.764507471000728e-5,3.446010106130865e-5
2015-08-12,7.805596116771086e-5,9.211753160126754e-5,7.737211278371003e-5
2015-08-13,2.154020334941167e-5,3.632870822844408e-5,2.9724687172929926e-5
2015-08-14,6.5308004461314616e-6,1.540572873672632e-5,1.4058522489490828e-5
2015-08-17,2.1216992304828877e-5,4.1301781570072235e-5,2.0084078848899126e-5
2015-08-18,8.842465262610483e-6,9.702416247489393e-6,1.2330523824454437e-5
2015-08-19,5.868756883977504e-5,0.0001161505048123634,7.383913997073686e-5
2015-08-20,9.451173132099757e-5,8.640615267113542e-5,8.084182589824572e-5
2015-08-21,0.00018335584728383314,0.00020679942479233626,0.00018958906026781048
2015-08-24,0.0028085046170262303,0.0024034389284778575,0.002159953456394711
2015-08-25,0.000291593361479116,0.0007467939755772164,0.00038845711563350417
2015-08-26,0.00020768925477103063,0.0006961063873519714,0.0005046722816075946
2015-08-27,9.881352955533859e-5,0.0003695895116407556,0.0002732829539894388
2015-08-28,4.6280083498505166e-5,0.00010503555554979864,9.084427677245241e-5
2015-08-31,6.814252809619503e-5,0.00010063552111383547,0.00011449533641442654
2015-09-01,0.00044199895999796565,0.0004424685736232205,0.00017619304126998672
2015-09-02,5.692379764258636e-5,0.00022795717142469815,0.00011360571057262268
2015-09-03,4.563223452464559e-5,0.0001104961172681298,8.75597779656662e-5
2015-09-04,0.00017242242045849786,0.0001825845558967709,0.00011562549235920826
2015-09-08,1.5608840046970838e-5,0.00024015654145204444,6.132968862549798e-5
2015-09-09,5.280674074485494e-5,0.00013561171731794113,7.081966501674904e-5
2015-09-10,3.169307442971813e-5,0.00010077148825877307,7.778953134330071e-5
2015-09-11,3.23518624264885e-5,4.645432424162585e-5,4.8431050586505624e-5
2015-09-14,2.1885472997987435e-5,4.719583621734637e-5,3.483042796851116e-5
2015-09-15,8.384802988128348e-6,2.6357643370919418e-5,2.6071969246956117e-5
2015-09-16,9.722988628395133e-6,3.886397144439262e-5,2.8513003238890645e-5
2015-09-17,9.332100729163909e-5,0.0001379208061215594,0.0001608353034560879
2015-09-18,0.00015237786281337514,0.00019870615781280698,9.700582671765675e-5
2015-09-21,3.8232236948317205e-5,8.311335645764158e-5,5.4575413082425015e-5
2015-09-22,0.0001308573556718742,0.00013517291685578026,8.982785092352461e-5
2015-09-23,3.1744695994134565e-5,4.55130654567185e-5,4.8573789509409364e-5
2015-09-24,5.896433713846166e-5,0.00013338815492235266,9.763623939530592e-5
2015-09-25,5.0524578164391e-5,0.0001277475957940147,9.291858101988264e-5
2015-09-28,0.00010830407782152254,0.00013851067521560286,7.752073262452839e-5
2015-09-29,6.0568720192592154e-5,0.0001667663710958994,0.00013311522995426508
2015-09-30,4.464853604224394e-5,0.0002651688632433717,0.0001165049467198868
2015-10-01,6.894269958198485e-5,9.601010635990946e-5,0.00012831861440517513
2015-10-02,0.00021510579729406667,0.00025356793673752685,0.00013006024549351
2015-10-05,1.2231893480020301e-5,0.0001072135643462039,6.009960995113566e-5
2015-10-06,2.6666105314351886e-5,5.78093168894662e-5,4.638758210138688e-5
2015-10-07,3.406822894791618e-5,0.00011743374173591909,7.707511968561003e-5
2015-10-08,2.1198952148199605e-5,5.5754319988462446e-5,5.218763507914818e-5
2015-10-09,1.3519407937047463e-5,2.4198392774175622e-5,2.983847671116524e-5
2015-10-12,7.409785504668687e-6,1.5367002326705208e-5,1.2507268133245305e-5
2015-10-13,2.490324432162885e-5,3.2648242897702965e-5,2.5896030835708557e-5
2015-10-14,2.7174887219072906e-5,4.234779615322696e-5,4.542654758489881e-5
2015-10-15,8.145694220446627e-6,3.424207848557798e-5,3.2276417724279606e-5
2015-10-16,9.73134674093383e-6,2.1758361759653067e-5,2.110387622324839e-5
2015-10-19,1.5519089984310915e-5,3.8050538523495955e-5,2.651983557989973e-5
2015-10-20,1.3435510289447619e-5,3.180055754681295e-5,2.7628131078741e-5
2015-10-21,3.2974037179378425e-5,5.569868480735268e-5,4.9662893850618854e-5
2015-10-22,1.041654101123479e-5,6.792693323556492e-5,3.075764019449322e-5
2015-10-23,1.2796395195918973e-5,7.379392908518893e-5,3.056074899137002e-5
2015-10-26,8.585682336396439e-6,1.6481820802728814e-5,1.4281058086717667e-5
2015-10-27,2.1707739165109533e-5,3.0501720181795396e-5,2.625720455314142e-5
2015-10-28,5.57616336996355e-5,8.101774485289528e-5,5.96964644935338e-5
2015-10-29,1.2578991914348126e-5,1.870222164202254e-5,2.3918654100665996e-5
2015-10-30,1.715606787541568e-5,3.438396148979988e-5,2.9533781215367796e-5
2015-11-02,4.172238229585042e-6,2.174066071910075e-5,1.593579852593778e-5
2015-11-03,1.0619778762120474e-5,1.4296985698702372e-5,1.8407822572471002e-5
2015-11-04,2.1164863682940937e-5,3.397038177336275e-5,3.747754884150951e-5
2015-11-05,1.8260820843045378e-5,3.6451637598579925e-5,3.2611060877957335e-5
2015-11-06,2.0792057859631864e-5,3.842793967507324e-5,3.402224444734446e-5
2015-11-09,4.318780393107348e-5,5.1116620917285934e-5,4.949572195029757e-5
2015-11-10,1.3400277934702978e-5,2.1711621001520656e-5,3.0324696712217635e-5
2015-11-11,1.3776288407655258e-5,1.8675359858318054e-5,1.815477195152139e-5
2015-11-12,5.651060993702519e-5,6.659151885662009e-5,4.963369285442067e-5
2015-11-13,2.9128701165148034e-5,5.107205288792576e-5,4.262709759091696e-5
2015-11-16,1.1808637875776992e-5,5.9628595232525126e-5,3.827740980895272e-5
2015-11-17,3.0186298003381078e-5,4.975783966526693e-5,6.224883531763398e-5
2015-11-18,1.1484664985572601e-5,4.393520487937419e-5,3.9989687732227876e-5
2015-11-19,1.0320360898292506e-5,2.4190431131457646e-5,2.4606912768867753e-5
2015-11-20,8.264047406767523e-6,3.407833523817381e-5,1.6862290559274556e-5
2015-11-23,9.052114497996075e-6,2.119884868580744e-5,2.2407172552234404e-5
2015-11-24,2.477804665358373e-5,3.729780391188617e-5,3.520447517996523e-5
2015-11-25,4.404366028713595e-6,9.472119918618733e-6,1.0159312475351118e-5
2015-11-27,2.981499002417057e-6,4.484056984814519e-6,5.160726700782971e-6
2015-11-30,1.0952342649240026e-5,1.793657156069512e-5,1.608020365065655e-5
2015-12-01,1.1348935090595611e-5,5.172206735801744e-5,3.175445491300842e-5
2015-12-02,1.8491950569158332e-5,2.5035285744070627e-5,2.462943002601557e-5
2015-12-03,4.617701813140481e-5,7.6083110481322e-5,6.998589293112402e-5
2015-12-04,1.6271942141925694e-5,9.082548191388735e-5,5.8139309611250205e-5
2015-12-07,3.820838537747071e-5,5.572032123309865e-5,6.80896320266788e-5
2015-12-08,0.00011547881067661055,0.00015948300968290468,8.134639524183621e-5
2015-12-09,4.942192387648629e-5,9.598976426269894e-5,0.0001026545832266924
2015-12-10,2.253764502583039e-5,5.3990653570397275e-5,6.596509868538655e-5
2015-12-11,0.00010732599744645283,0.00014266097883779185,6.515731566816934e-5
2015-12-14,7.239151220206884e-5,0.00014148113757708319,0.00017180093107582934
2015-12-15,1.5911551753310782e-5,0.00013293543296577045,4.2734582193733674e-5
2015-12-16,2.555338423792989e-5,0.00010990719982873612,7.164017596691508e-5
2015-12-17,5.878881524746592e-5,8.138829705957992e-5,7.634059359261354e-5
2015-12-18,6.756911522742107e-5,0.00012333464984587805,8.846699764752617e-5
2015-12-21,2.5881138973848717e-5,6.065619284427682e-5,5.395430855049869e-5
2015-12-22,1.4582930735420806e-5,3.204364087908475e-5,3.4960997075580585e-5
2015-12-23,4.428202888930947e-6,3.4805342841844056e-5,1.3965867727735549e-5
2015-12-24,5.210277275595486e-6,1.1337573408873237e-5,7.622584180452778e-6
2015-12-28,1.92893928972177e-5,2.6984569729204702e-5,2.0148592545711893e-5
2015-12-29,4.336524301471055e-6,4.9150118636326e-5,1.489652115427202e-5
2015-12-30,1.448606756378032e-5,2.0455334838690005e-5,1.3231398417050534e-5
2015-12-31,3.5409932660623834e-5,5.044947853546866e-5,2.7272833106793532e-5
2016-01-04,0.0003096326676765114,0.00032636193159888555,8.870237460063491e-5
2016-01-05,2.653579937556609e-5,5.804724038201914e-5,6.334007982396386e-5
2016-01-06,0.0001670094416270662,0.0001737504963070414,9.378799817637335e-5
2016-01-07,0.0003074391665422135,0.0002833384857880504,0.00024244814374083286
2016-01-08,8.483775571278464e-5,0.00014306869044676242,0.00015221130124091375
2016-01-11,7.277126082145173e-5,0.0001444821690396888,0.00016928211647465366
2016-01-12,6.092462344030403e-5,0.00022290683986400049,0.00014947698531344095
2016-01-13,0.00013896809432137797,0.00018845567734527397,0.0001765904627391186
2016-01-14,6.761739741096511e-5,0.00019166637414682396,0.0001802077761170529
2016-01-15,0.0004283004118577603,0.0005382160389046426,0.0001901950384544703
2016-01-19,9.641563073928341e-5,0.00022582316924055893,0.00014941939643153268
2016-01-20,0.0002592117089881766,0.0005854463531970871,0.00041067620745962436
2016-01-21,0.00013277849645945876,0.0002913707504762498,0.00030136384533777793
2016-01-22,2.4754968252511867e-5,0.0001658003832635839,8.100916035061324e-5
2016-01-25,4.9644898933633485e-5,6.413227524734026e-5,5.67896620952818e-5
2016-01-26,3.670039602835981e-5,9.185603089576514e-5,9.670870385047169e-5
2016-01-27,0.00014421186257178092,0.0002033454324923772,0.0001133596040104459
2016-01-28,9.499122932020734e-5,0.00018704113353990864,0.00022264721723275552
2016-01-29,1.4902602890497551e-5,0.00010639923191656997,6.264804842287866e-5
2016-02-01,7.23734804418712e-5,7.698762796719411e-5,0.00010365597911427513
2016-02-02,9.737406700112e-5,0.00017411040161130828,8.769357343192873e-5
2016-02-03,0.00012152514004487583,0.0003146340390501991,0.0002859252526592379
2016-02-04,8.057404420781993e-5,0.0001582778085215832,0.00021938485307059714
2016-02-05,9.443316026379545e-5,0.00012537599339186678,0.00012769705689714107
2016-02-08,0.00019216174837383178,0.0003332518508376846,0.00020992167846965796
2016-02-09,0.00014539009126674453,0.0002662777452752268,0.00031635925840814227
2016-02-10,7.919556304071391e-5,0.00013080097000865292,0.00015823983094898062
2016-02-11,0.000197936392357161,0.00033653777742191724,0.00020680229122781968
2016-02-12,2.0146751636117404e-5,9.274019054820801e-5,4.832877751429818e-5
2016-02-16,2.096278884197402e-5,8.499308321172851e-5,5.3749532380265926e-5
2016-02-17,1.2193615896184188e-5,8.880812514938395e-5,3.952723325031294e-5
2016-02-18,2.477903146021908e-5,4.800315146408183e-5,4.8567352660207316e-5
2016-02-19,4.081392724127252e-5,7.947073963025876e-5,6.425002566550424e-5
2016-02-22,8.435988784371658e-6,9.28128825720987e-5,4.376572308447818e-5
2016-02-23,3.29570853480203e-5,5.581951540737896e-5,3.6463071962507215e-5
2016-02-24,0.0001210923703875985,0.00018170176595232575,7.765719680746826e-5
2016-02-25,2.7724655881765265e-5,4.289672236304533e-5,7.318243269944315e-5
2016-02-26,2.7560245980973224e-5,6.599783926126798e-5,4.366293906132675e-5
2016-02-29,2.9347352253384965e-5,4.919757635910325e-5,5.099014779682318e-5
2016-03-01,1.060886271804041e-5,6.108224154570328e-5,4.615240783422745e-5
2016-03-02,2.147896001917485e-5,4.0151809997621956e-5,3.9400961539438615e-5
2016-03-03,1.4853748663974329e-5,2.552986198430976e-5,2.794475108677921e-5
2016-03-04,1.773222024383201e-5,3.4822948848675926e-5,4.647861464722604e-5
2016-03-07,2.6635360139150288e-5,4.893470047219926e-5,4.716556804286408e-5
2016-03-08,4.973404022956206e-5,5.710384089700544e-5,4.551119980491605e-5
2016-03-09,2.931507389659788e-5,4.7216245076998493e-5,4.07787147844646e-5
2016-03-10,5.770074866167285e-5,0.0001028758578099997,0.000100341109274563
2016-03-11,4.849150787268272e-6,7.333556923123749e-5,2.0517299221567436e-5
2016-03-14,1.1097654741448908e-5,2.1994902432215167e-5,2.1053479529171074e-5
2016-03-15,2.071843061046848e-5,3.7662322226719184e-5,1.550373946749982e-5
2016-03-16,2.1742774026872744e-5,7.171804024890335e-5,5.422548637320702e-5
2016-03-17,9.565725309766966e-6,2.5456885438986415e-5,2.4594913687762238e-5
2016-03-18,9.549453238510179e-6,2.9524354096543076e-5,2.5229556962627916e-5
2016-03-21,7.683660757235028e-6,1.590232621851533e-5,1.5199542637959726e-5
2016-03-22,1.5210485187825443e-5,3.141916276114795e-5,1.999276242825944e-5
2016-03-23,1.3596779918425622e-5,2.545062392819982e-5,2.0497817161536703e-5
2016-03-24,2.61455241272599e-5,3.440939173462389e-5,1.8702593344211723e-5
2016-03-28,7.778688892371402e-6,1.4882173474907415e-5,1.3208960063113733e-5
2016-03-29,8.95816093974927e-6,4.255021860834858e-5,2.2412991082172373e-5
2016-03-30,8.44463215035413e-6,4.134723198185332e-5,2.376532155056913e-5
2016-03-31,8.2062962419684e-6,1.0887867964117638e-5,1.3197044788132442e-5
2016-04-01,2.953821174789932e-5,5.587800729182194e-5,2.8214289653004938e-5
2016-04-04,1.1992809104535778e-5,1.5764163877472082e-5,1.428105738344414e-5
2016-04-05,4.88741785142601e-5,7.224942514421635e-5,3.215888242386362e-5
2016-04-06,9.320325492388077e-6,3.0081788364808807e-5,3.074040812136466e-5
2016-04-07,4.47969714880774e-5,5.8620716800549e-5,4.482956428373718e-5
2016-04-08,1.7598541509542932e-5,5.001026155159938e-5,2.6555735584992717e-5
2016-04-11,1.972402900643784e-5,4.765553381781343e-5,2.8707567607578955e-5
2016-04-12,1.1012615623830292e-5,3.3992984541510224e-5,2.93201201798811e-5
2016-04-13,8.290468988942923e-6,3.638296816510648e-5,2.333064499133999e-5
2016-04-14,8.013264827243588e-6,1.0936497632628172e-5,1.5369942291621875e-5
2016-04-15,3.422496141217229e-6,7.605216364900333e-6,5.740438986218842e-6
2016-04-18,7.945241938819427e-6,1.2951952149511767e-5,1.4921722200936778e-5
2016-04-19,8.394490467710823e-6,2.262334441161749e-5,1.6457084664068486e-5
2016-04-20,8.367394888394695e-6,1.2803226714963235e-5,1.5194307340366096e-5
2016-04-21,1.3174941687803774e-5,1.571802636641036e-5,2.58481184265215e-5
2016-04-22,1.0875789668953027e-5,1.9858627752468072e-5,2.06472326418436e-5
2016-04-25,1.0426939379032231e-5,2.070958493907144e-5,1.376239569601064e-5
2016-04-26,8.78774914413983e-6,1.8760745406982077e-5,1.7218244879287326e-5
2016-04-27,1.0292420959697999e-5,2.8848329922066215e-5,2.0711990380535478e-5
2016-04-28,2.4587883596168814e-5,3.595705173344855e-5,3.6882060832686684e-5
2016-04-29,2.5728420216783508e-5,5.5996131474820645e-5,5.608929696487443e-5
2016-05-02,1.0193347378384854e-5,2.3686071139725776e-5,2.042680243307009e-5
2016-05-03,3.97539668175345e-5,5.4640007678535764e-5,2.74366930763031e-5
2016-05-04,2.2762215680007108e-5,4.918682002467023e-5,3.1138780117098455e-5
2016-05-05,1.789502607257052e-5,3.323306603359947e-5,3.1308047199913986e-5
2016-05-06,2.0879286511251194e-5,2.7615663905363386e-5,4.581287621304215e-5
2016-05-09,1.1642519534272455e-5,2.0804357141378187e-5,1.887565577158328e-5
2016-05-10,2.156829990907702e-6,2.4184995325181572e-5,1.2863411746290223e-5
2016-05-11,1.6148407494291347e-5,2.2150539917371675e-5,1.419808052843342e-5
2016-05-12,2.3357535328671766e-5,4.150778271228583e-5,3.746557283295021e-5
2016-05-13,2.1812736493273737e-5,3.277691698516336e-5,3.1168054328693356e-5
2016-05-16,5.752055438629257e-6,1.8996272317337285e-5,1.9107897667027928e-5
2016-05-17,2.4454903178158534e-5,4.1163309262984144e-5,2.871833987521426e-5
2016-05-18,5.649752808136155e-5,8.953859805108559e-5,6.160324092067245e-5
2016-05-19,3.819240037957518e-5,6.232463648684756e-5,6.98070727571684e-5
2016-05-20,7.062769581059586e-6,3.2992173684686755e-5,1.6206086980270778e-5
2016-05-23,6.506033865135289e-6,1.1745468601157006e-5,1.0213423182601866e-5
2016-05-24,2.3697105568332103e-6,3.73942451763576e-5,1.7678324480075962e-5
2016-05-25,4.837834175604527e-6,2.8637043194677765e-5,1.58968832646693e-5
2016-05-26,6.45458094181206e-6,9.669189360566817e-6,1.20130896433321e-5
2016-05-27,2.9373192233404045e-6,9.812235383205764e-6,6.732172416327233e-6
2016-05-31,1.0175350705503326e-5,1.7642246717628544e-5,1.537425559177172e-5
2016-06-01,1.9455021959160906e-5,3.389984136476415e-5,1.6136543673241842e-5
2016-06-02,1.1298150717504167e-5,1.9761695415955285e-5,1.0736959446179388e-5
2016-06-03,2.1605260140542382e-5,4.22301363203961e-5,2.770603055002072e-5
2016-06-06,5.771240721024341e-6,1.0726705122198217e-5,1.5460569701031363e-5
2016-06-07,3.7654315838566102e-6,7.118827508081553e-6,6.0272746386676995e-6
2016-06-08,4.19550336378545e-6,1.6435989003264295e-5,1.0509853562878063e-5
2016-06-09,1.2818283620896647e-5,1.670369986679121e-5,1.3716743684498175e-5
2016-06-10,2.7315116839324706e-5,4.8386733984832115e-5,2.6033111630963418e-5
2016-06-13,1.690103220683745e-5,3.337722188870238e-5,2.821274350192614e-5
2016-06-14,1.9725374400978016e-5,4.050096770632834e-5,4.6322832037475405e-5
2016-06-15,1.610866968713981e-5,2.584961678217666e-5,2.437619065177175e-5
2016-06-16,2.423697195682574e-5,6.452734958453566e-5,5.8230845445537075e-5
2016-06-17,1.8849184143135756e-5,3.47341781070881e-5,3.246184933684739e-5
2016-06-20,1.4283484149215875e-5,8.637034124500967e-5,2.7924534216310297e-5
2016-06-21,1.1461032051541608e-5,1.664190814087801e-5,2.1794127227849012e-5
2016-06-22,1.692209472255667e-5,2.0775009405793388e-5,2.033243559242604e-5
2016-06-23,4.9741882405422996e-6,2.7035314176303613e-5,1.8956752694749457e-5
2016-06-24,0.0005833495681836051,0.0005777022181543433,0.00015249246894148255
2016-06-27,9.179378404178521e-5,0.00015305412381463955,0.00010658231569757282
2016-06-28,1.67070894442868e-5,0.00010441053499357938,6.055176993314676e-5
2016-06-29,9.018119820188975e-6,4.364895549337228e-5,3.3126014928476005e-5
2016-06-30,1.2487061116328201e-5,4.240042456114854e-5,2.9723970337566604e-5
2016-07-01,7.035806340022795e-6,1.3744933495461326e-5,1.3293475176780346e-5
2016-07-05,1.3760373905095434e-5,2.328815417190218e-5,2.1418030300054485e-5
2016-07-06,2.2976032986383835e-5,4.7486829368168326e-5,3.8421141657964666e-5
2016-07-07,1.6224195131343825e-5,2.6872482571647694e-5,3.0300105462932625e-5
2016-07-08,3.4029454836069317e-6,1.738331090477461e-5,1.3876394337768654e-5
2016-07-11,6.310927611227847e-6,1.6367641647312097e-5,1.3189044116719931e-5
2016-07-12,4.2305753974342435e-6,3.4255315004152906e-5,9.274917878871794e-6
2016-07-13,7.118828040662613e-6,1.197350250641413e-5,1.1229811560999769e-5
2016-07-14,6.384777096328039e-6,2.691334040581431e-5,1.6595046553127275e-5
2016-07-15,5.591245037124761e-6,1.1339053588720822e-5,1.1339382346254171e-5
2016-07-18,3.092655501681244e-6,7.225996981189638e-6,5.527194548944135e-6
2016-07-19,3.473492223214053e-6,7.090130683386019e-6,5.788639626350283e-6
2016-07-20,1.7856398641093323e-6,4.894233615003953e-6,4.768519175471138e-6
2016-07-21,6.875962116580717e-6,1.1452960228695124e-5,1.1030497134281125e-5
2016-07-22,2.5835571008197135e-6,8.208703745836049e-6,6.230721369363359e-6
2016-07-25,6.6570559332172024e-6,1.0697100401138e-5,9.90234565152913e-6
2016-07-26,1.3466876628185953e-5,2.7038541827607034e-5,1.6600393605524347e-5
2016-07-27,1.2599174262050756e-5,2.5918627785405405e-5,1.5538949249522857e-5
2016-07-28,1.3858618077773636e-5,2.455245724697286e-5,1.7927860506459623e-5
2016-07-29,7.117773686272235e-6,1.659520096437929e-5,1.413478012735963e-5
2016-08-01,1.0983187122021492e-5,1.9399601867846264e-5,1.957812286167466e-5
2016-08-02,1.4299434825459332e-5,3.338764294582675e-5,2.2392880555522075e-5
2016-08-03,4.1222951925735496e-6,8.881773983358072e-6,8.882047626695931e-6
2016-08-04,6.16548548548754e-6,1.3117682645513318e-5,8.118977925514975e-6
2016-08-05,1.3056932303484057e-6,1.4430750408203506e-5,7.48613697986031e-6
2016-08-08,3.5124153684694675e-6,4.603711923928337e-6,5.31914335411592e-6
2016-08-09,3.031816089881231e-6,5.891135578739808e-6,4.981852693387266e-6
2016-08-10,6.811449701938556e-6,1.037848527380475e-5,1.0361449155029306e-5
2016-08-11,3.2113819977642496e-6,1.2194019213966449e-5,6.019753725504447e-6
2016-08-12,2.820331701163189e-6,5.447810585246167e-6,5.564128393784242e-6
2016-08-15,1.0684896718170725e-6,6.0826077779429354e-6,3.495479791790023e-6
2016-08-16,8.011624855622858e-6,1.3007276953378148e-5,8.918827525555039e-6
2016-08-17,6.61836966227417e-6,1.7847511903911855e-5,1.4732534210113329e-5
2016-08-18,2.496298435717268e-6,6.088668848667212e-6,6.7120599589265485e-6
2016-08-19,9.95046961412127e-6,1.969029341359149e-5,1.1527911100602918e-5
2016-08-22,1.2264101167437844e-5,2.7199872606848868e-5,1.4886449143407007e-5
2016-08-23,2.8341368639409944e-6,7.460483745286126e-6,4.704321111262153e-6
2016-08-24,7.516492369133871e-6,1.255294949371645e-5,7.021185668061473e-6
2016-08-25,7.582894135737598e-6,1.0214524571911858e-5,1.4562384377069436e-5
2016-08-26,1.9224899337335564e-5,4.900867595571529e-5,3.377041690451202e-5
2016-08-29,1.4204601452548436e-6,1.4208578243600968e-5,7.466074467913946e-6
